data,patrimonio_gerida,patrimonio_funcef,patrimonio_total,patrimonio_rv,fluxo_gerida,fluxo_funcef,fluxo_total,fluxo_rv,twr_gerida,twr_total,twr_rv,cdi_acum,ipca_acum,ibov_acum,sp500_brl_acum,nasdaq_brl_acum,ouro_brl_acum,drawdown
2026-05-06,122218.7203569217,1252177.3112591873,1374396.031616109,55151.084045410156,0.0,0.0,0.0,533.5,0.44916184470801146,0.06872633561394315,0.20308856026834676,0.04705976150023017,0.01253886000000004,0.16913024249559294,-0.040911727089219974,0.013333900665118081,-0.033082282813367,-0.0033450607688429185
2026-05-07,122100.97996856077,1252177.3112591873,1374278.2912277482,54976.829402923584,0.0,0.0,0.0,1287.2,0.4477657829762616,0.06863478103221277,0.17193489584594923,0.047618891412871234,0.01253886000000004,0.1412678539171166,-0.04359512645190333,0.01310721433288009,-0.030352813341232965,-0.004305196329616379
2026-05-08,123634.53866905729,1252177.3112591873,1375811.8499282445,56445.26419830322,0.0,0.0,0.0,2722.5,0.4659493701459638,0.06982727179377513,0.14646349452865204,0.048178319900885835,0.01253886000000004,0.14681167815920126,-0.03306743066002982,0.03956251323418036,-0.02336450026939718,0.0
2026-05-11,125151.91782887594,1252177.3112591873,1377329.2290880634,57272.260078430176,0.0,0.0,0.0,1777.5,0.48394111458529876,0.07100718139181383,0.12774713349979372,0.04873804712371288,0.01253886000000004,0.13311407197005098,-0.03744036306317777,0.03594612623334359,-0.027531011197673982,0.0
2026-05-12,127982.80567214015,1252177.3112591873,1380160.1169313274,60203.45937347412,0.0,0.0,0.0,3356.0,0.5175072870761066,0.07320847150155618,0.11984540950667322,0.04929807324087698,0.01253886000000004,0.12335320389438076,-0.040332542788046655,0.025464100164169112,-0.032713022831135974,0.0
2026-05-13,130412.51469988287,1252177.3112591873,1382589.8259590701,62565.7717666626,0.0,0.0,0.0,3195.0,0.546316634829582,0.0750978061373484,0.10513714367094007,0.04985839841198758,0.01253886000000004,0.10314627598278303,-0.03407002867240083,0.03682098176667625,-0.03773630748006074,0.0
2026-05-14,136428.05225549208,1252177.3112591873,1388605.3635146795,68620.5763381958,5672.210000000003,0.0,5672.210000000003,6064.299999999999,0.5502178302914877,0.07536368584324071,0.1049842405714152,0.0504190227967396,0.01253886000000004,0.1110446682737527,-0.003837388042517653,0.06885833035558897,-0.022416724666384447,0.0
2026-05-15,126598.4077758538,1252177.3112591873,1378775.719035041,68169.4383644104,2583.4,0.0,2583.4,513.4000000000001,0.41179094122360294,0.06576862756341662,0.08956780834926481,0.050979946554913,0.01253886000000004,0.10430487295921864,-0.02022580886443348,0.04805726297250601,-0.0490390575388675,-0.07205002429581023
2026-05-18,126569.99693888723,1252177.3112591873,1378747.3081980746,68144.12671890258,0.0,0.0,0.0,1017.0,0.4114741113126532,0.06574666650165462,0.07315318661037429,0.05154116984637347,0.01253886000000004,0.1023863360304973,-0.009931456034575015,0.05508792424500952,-0.03552843668847672,-0.07225827206081806
2026-05-19,125401.79184089074,1252177.3112591873,1377579.103100078,67096.35731735229,0.0,0.0,0.0,0.0,0.3984466064346872,0.06484366514558504,0.05665261456922366,0.052102692831071495,0.01253886000000004,0.0855866798721805,-0.027188670417904404,0.03734907837972257,-0.06198737490139594,-0.08082106452676016
2026-05-20,127092.91683198918,1252177.3112591873,1379270.2280911764,68713.14520874023,0.0,0.0,0.0,0.0,0.4173055714473972,0.06615087409619136,0.08211425244262727,0.05266451566904329,0.01253886000000004,0.1047533621113872,-0.006362157445057526,0.06566240312079064,-0.038533295385307476,-0.06842533679232456
2026-05-21,127591.93689627438,1252177.3112591873,1379769.2481554616,69184.18340148925,0.0,0.0,0.0,0.0,0.4228705072046779,0.06653660755646151,0.08953229654859984,0.05322663852041054,0.01253886000000004,0.10658469281607585,-0.013807862112365066,0.058012699144800006,-0.048485778336962104,-0.06476758418180811
2026-05-22,127511.50268072872,1252177.3112591873,1379688.813939916,69103.7491859436,0.0,0.0,0.0,0.0,0.42197352675392175,0.06647443336646974,0.08826559553001623,0.053789061545380434,0.01253886000000004,0.09761490977270326,-0.00906584759600726,0.06363968754463967,-0.05437359186329538,-0.06535715659170387
2026-05-25,132716.96602953447,1252177.3112591873,1384894.2772887219,70320.64824905395,1998.53,0.0,1998.53,0.0,0.45718450021810075,0.06894974910342899,0.10742966982723368,0.05435178490424564,0.01253886000000004,0.1047720491593942,-0.007367203596878369,0.06546296224770631,-0.052752613698699435,-0.027201782658362445
2026-05-26,132647.84419098316,1252177.3112591873,1384825.1554501704,72553.52640953063,0.0,0.0,0.0,2302.0,0.45642556731918926,0.06889639645897883,0.10637562432260483,0.054914808757384526,0.01253886000000004,0.09997570683759083,-0.004344380709084272,0.08094324410106779,-0.055636419773626766,-0.027708436806160874
2026-05-27,132644.43847084462,1252177.3112591873,1384821.749730032,72550.12068939209,0.0,0.0,0.0,0.0,0.45638817373835017,0.06889376770691658,0.10632369017231591,0.055478133265260965,0.01253886000000004,0.09471218831561168,0.0025971873875723084,0.08729335412175643,-0.06131685341727655,-0.02773340029484402
2026-05-28,140971.41078958614,1252177.3112591873,1393148.7220487734,78912.09300994873,7924.0,0.0,7924.0,5959.0,0.4605632512005702,0.0692030377945434,0.1120022383562822,0.05604175858842475,0.01253886000000004,0.09047022841801677,0.014042829274131696,0.10254619685431265,-0.04633665971668144,0.0
2026-05-29,141517.26348746248,1252177.3112591873,1393694.5747466497,80232.94570922852,0.0,0.0,0.0,775.0,0.4662186701725548,0.06962196461371262,0.11961939943575794,0.05660568488751094,0.01253886000000004,0.08252823301503054,0.011998693305403929,0.10190877140114574,-0.04021786008257633,0.0
2026-06-01,140873.25319159456,1264709.3759444912,1405582.6291360857,79588.9354133606,0.0,0.0,0.0,0.0,0.45954626924905506,0.07874571692061583,0.1106324874594331,0.05716991232324098,0.01253886000000004,0.07262409757130661,0.0121447538416255,0.10572941203458974,-0.05625567403282428,-0.004550754303731821
2026-06-02,140431.3220583243,1264709.3759444912,1405140.6980028155,79147.00428009033,0.0,0.0,0.0,0.0,0.45496755098837616,0.07840654702244887,0.10446551121731429,0.05773444105642156,0.01253886000000004,0.08508212957599093,0.013331894541481759,0.11091457373947278,-0.0546883410175516,-0.007673561531483338
2026-06-03,138759.7788270078,1264709.3759444912,1403469.154771499,79170.46104621887,0.0,0.0,0.0,1695.0,0.4376491840742651,0.07712368391354829,0.0816288451949907,0.05829927124794576,0.01253886000000004,0.06099452469493394,0.002288174329089676,0.10374174541133963,-0.06730774050209665,-0.019485146847112205
2026-06-04,138759.7788270078,1264709.3759444912,1403469.154771499,79170.46104621887,0.0,0.0,0.0,0.0,0.4376491840742651,0.07712368391354829,0.0816288451949907,0.05829927124794576,0.01253886000000004,0.06099452469493394,0.017717445776148866,0.11023953434423728,-0.048988620942009176,-0.019485146847112205
2026-06-05,138124.36634193867,1264709.3759444912,1402833.74228643,77113.85366249084,2999.65,0.0,2999.65,0.0,0.4007843020769206,0.0743398241635913,0.05353142299881819,0.05886440305879215,0.01253886000000004,0.05282205569986109,-0.012455349532472737,0.05381235867060252,-0.08653192062512127,-0.023975146649330138
2026-06-08,138615.32030807942,1264709.3759444912,1403324.6962525707,77604.80762863159,0.0,0.0,0.0,0.0,0.405763297651893,0.07471581412003214,0.060238848526259714,0.05942983665002566,0.01253886000000004,0.05064190009904146,0.013248070910911736,0.09503054362048458,-0.0636986792496087,-0.020505930568959545
2026-06-09,138199.41804825276,1264709.3759444912,1402908.793992744,77188.90536880493,0.0,0.0,0.0,0.0,0.401545436805232,0.07439730142161127,0.054556781312483205,0.05999557218279672,0.01253886000000004,0.05776789440572072,0.01573273495941052,0.08821305770641197,-0.07412616104114134,-0.023444810600818742
2026-06-10,134456.2696984908,1264709.3759444912,1399165.645642982,73445.75701904297,0.0,0.0,0.0,-2336.0,0.36358440510926515,0.07153066568376021,0.03473232924555547,0.060561609818342355,0.01253886000000004,0.050330449298924274,-0.0032182867330003972,0.06397905582676633,-0.11427233258549807,-0.04989492882327562
2026-06-11,136284.90608536213,1264709.3759444912,1400994.2820298534,75274.3934059143,0.0,0.0,0.0,0.0,0.38212946861091224,0.07293110027205896,0.060494868359148635,0.0611279497179853,0.01253886000000004,0.06825901727929029,0.014635027717559979,0.09941624833076035,-0.0869301563390904,-0.036973279960037506
2026-06-12,136886.45212112874,1264709.3759444912,1401595.82806562,75875.93944168091,0.0,0.0,0.0,0.0,0.3882300304899975,0.07339178555700099,0.06896968237156087,0.061694592043134655,0.01253886000000004,0.06598805430456145,0.0043558852103480206,0.08981478905842777,-0.10001785040985745,-0.03272258982554452
2026-06-15,138353.78721939534,1264709.3759444912,1403063.1631638866,77343.27453994751,0.0,0.0,0.0,0.0,0.4031109673295554,0.07451552280678464,0.08964206870995062,0.06226153695528569,0.01253886000000004,0.06151854066613094,0.010394963590714124,0.11158495382706302,-0.08604586957259197,-0.02235399547806692
2026-06-16,137992.61297737568,1264709.3759444912,1402701.988921867,76982.10029792786,0.0,0.0,0.0,0.0,0.3994481291067673,0.07423892276504951,0.0845537058163448,0.06282878461601982,0.01253886000000004,0.05674302661658537,0.007470521065313873,0.09369031989629506,-0.08077462511529099,-0.024906152247630594
2026-06-17,142001.65714584797,1264709.3759444912,1406711.0330903393,80991.14446640015,0.0,0.0,0.0,3866.0,0.44010573562658006,0.07730919094950339,0.08647260165236759,0.06339633518700483,0.01253886000000004,0.04930227234503759,0.000487018640422221,0.08856283543353638,-0.0970098876247133,0.0
2026-06-18,142206.2067598006,1264709.3759444912,1406915.582704292,81195.69408035278,0.0,0.0,0.0,0.0,0.44218016967329565,0.0774658422971739,0.08921657511640846,0.06395494791584189,0.01253886000000004,0.048203532319249565,0.015342670598581076,0.11995413178499859,-0.0969635026905622,0.0
2026-06-19,142559.92038666218,1264709.3759444912,1407269.2963311535,81549.40770721436,0.0,0.0,0.0,0.0,0.4457673462813083,0.07773672873526838,0.09396154034622572,0.06451385408953159,0.01253886000000004,0.05006260161082343,0.02711741903689413,0.13294204074034965,-0.08649114897753896,0.0
2026-06-22,142687.1392663619,1264709.3759444912,1407396.5152108532,81676.62658691406,0.0,0.0,0.0,0.0,0.4470575329031967,0.07783415746450895,0.09566814454495987,0.06507305386222328,0.01253886000000004,0.061239792200026066,0.01736737104788033,0.12417095566578817,-0.09786545827759863,0.0
2026-06-23,142632.90344749897,1264709.3759444912,1407342.2793919903,81622.39076805115,0.0,0.0,0.0,0.0,0.44650750190080735,0.07779262175122792,0.09494058683959627,0.06563254738814761,0.01253886000000004,0.06677505154510732,0.003747847691354833,0.08821034964825913,-0.11381819824906736,-0.0003801030642409199
2026-06-24,142233.6358941695,1264709.3759444912,1406943.0118386608,81223.12321472168,0.0,0.0,0.0,0.0,0.44245834145327256,0.07748684850090726,0.08958452896093272,0.06619233482161602,0.01253886000000004,0.062088690287095405,0.01077324100709931,0.09215029034568323,-0.13376774938014024,-0.0031783058692192523
2026-06-25,142553.4924024245,1264709.3759444912,1407262.8683469158,81542.97972297668,0.0,0.0,0.0,0.0,0.445702157063413,0.07773180595700335,0.093875310810835,0.06675241631702122,0.01253886000000004,0.07132972751169508,0.012578530470778171,0.10245780759252421,-0.12380188549492466,-0.0009366426758889042
2026-06-26,142936.50081001729,1264709.3759444912,1407645.8767545086,81925.98813056946,0.0,0.0,0.0,0.0,0.44958642585050934,0.0780251273769712,0.09901325698746533,0.06731279202883678,0.01253886000000004,0.07945820408125126,0.009496575166645371,0.08759082456574308,-0.11624475192834838,0.0
2026-06-29,143166.72349678486,1264709.3759444912,1407876.0994412762,82156.21081733704,0.0,0.0,0.0,0.0,0.45192122262928813,0.07820144007416752,0.10210162724201255,0.06787346211161749,0.01253886000000004,0.07889671668566511,0.016756918365588014,0.10710201236392303,-0.13206216349486355,0.0
2026-06-30,116018.54483841389,1264709.3759444912,1380727.920782905,82703.41215896606,0.0,0.0,0.0,0.0,0.17659874693747324,0.05741040218634286,0.10944217378181365,0.06843442671999944,0.01253886000000004,0.07154102741389945,0.02700721799185901,0.12816645591904274,-0.13043142378406936,-0.18962631815053482
2026-07-01,115979.33317421406,1264709.3759444912,1380688.7091187052,82664.20049476624,0.0,0.0,0.0,0.0,0.1762010829689491,0.05738037250345762,0.10891616073311572,0.06899568600869976,0.01253886000000004,0.06945109521673865,0.02339665879289332,0.10923775075339104,-0.12644569992221144,-0.1899002062667262
2026-07-02,116353.87194107502,1264709.3759444912,1381063.2478855662,83038.7392616272,0.0,0.0,0.0,0.0,0.17999945713733623,0.05766720757222066,0.11394048914743915,0.06955724013251707,0.01253886000000004,0.0762992170126886,0.03247575176951223,0.10105990855573443,-0.10071370498703536,-0.1872841041606431
2026-07-03,116979.65232323139,1264709.3759444912,1381689.0282677226,83664.51964378357,0.0,0.0,0.0,0.0,0.18634579094568315,0.0581464523789752,0.12233515061745326,0.07011908924633103,0.01253886000000004,0.08550570266415014,0.032792141258232155,0.10139731481532066,-0.10043812976833943,-0.1829131137036992
2026-07-06,116974.0227780196,1264709.3759444912,1381683.3987225108,83658.89009857178,0.0,0.0,0.0,0.0,0.18628869907428247,0.05814214107362892,0.12225963190892442,0.07068123350510302,0.01253886000000004,0.07417872370576628,0.03274132192889323,0.10716920048099765,-0.09784723590264266,-0.18295243530773042
2026-07-07,115328.68236587971,1264709.3759444912,1380038.058310371,82013.54968643188,0.0,0.0,0.0,0.0,0.16960252644640095,0.05688208104243331,0.10018786974333338,0.07124367306387569,0.01253886000000004,0.07151961517139127,0.020049106442774578,0.07904282439623556,-0.11557788182191087,-0.19444491325199828
2026-07-08,114021.0528359267,1264709.3759444912,1378730.428780418,80705.92015647888,0.0,0.0,0.0,0.0,0.15634123905011466,0.0558806519800048,0.08264640065105633,0.07180640807777294,0.01253886000000004,0.06300309037056406,0.02257408730924615,0.08772769066962405,-0.11812362742975879,-0.20357852683212863
2026-07-09,113210.5334572646,1264709.3759444912,1377919.9094017558,79895.40077781677,0.0,0.0,0.0,-2300.0,0.14812138000404063,0.05525992749890296,0.10321348066634917,0.07180640807777294,0.01253886000000004,0.07601346090358096,0.02023468746345758,0.09393629008091642,-0.1184906475448535,-0.20923989393522024
2026-07-10,112594.9639105692,1264709.3759444912,1377304.3398550604,79895.40077781677,0.0,0.0,0.0,0.0,0.1418785990908391,0.05478850251201939,0.10321348066634917,0.07180640807777294,0.01253886000000004,0.07601346090358096,0.02023468746345758,0.09393629008091642,-0.1184906475448535,-0.21353956310177216
